id,party_name,vehicle_no,tare_wt
73292,Party_73292,MH92AB73292,11069.361
73293,Party_73293,MH93AB73293,2012.411
73294,Party_73294,MH94AB73294,10874.406
73295,Party_73295,MH95AB73295,3825.933
73296,Party_73296,MH96AB73296,6621.393
73297,Party_73297,MH97AB73297,11700.135
73298,Party_73298,MH98AB73298,9188.218
73299,Party_73299,MH99AB73299,11899.403
73300,Party_73300,MH00AB73300,4512.416
73301,Party_73301,MH01AB73301,13374.07
73302,Party_73302,MH02AB73302,2739.812
73303,Party_73303,MH03AB73303,12068.457
73304,Party_73304,MH04AB73304,3248.451
73305,Party_73305,MH05AB73305,5504.388
73306,Party_73306,MH06AB73306,10082.473
73307,Party_73307,MH07AB73307,4942.854
73308,Party_73308,MH08AB73308,7890.088
73309,Party_73309,MH09AB73309,5825.585
73310,Party_73310,MH10AB73310,12468.966
73311,Party_73311,MH11AB73311,11955.031
73312,Party_73312,MH12AB73312,11529.14
73313,Party_73313,MH13AB73313,3148.329
73314,Party_73314,MH14AB73314,12417.419
73315,Party_73315,MH15AB73315,4914.528
73316,Party_73316,MH16AB73316,4953.535
73317,Party_73317,MH17AB73317,3741.986
73318,Party_73318,MH18AB73318,3433.921
73319,Party_73319,MH19AB73319,5574.776
73320,Party_73320,MH20AB73320,14893.98
73321,Party_73321,MH21AB73321,5335.088
73322,Party_73322,MH22AB73322,14584.379
73323,Party_73323,MH23AB73323,10564.303
73324,Party_73324,MH24AB73324,13710.097
73325,Party_73325,MH25AB73325,2046.833
73326,Party_73326,MH26AB73326,11938.078
73327,Party_73327,MH27AB73327,4432.179
73328,Party_73328,MH28AB73328,13969.586
73329,Party_73329,MH29AB73329,4014.602
73330,Party_73330,MH30AB73330,2525.456
73331,Party_73331,MH31AB73331,9887.963
73332,Party_73332,MH32AB73332,10022.985
73333,Party_73333,MH33AB73333,11437.849
73334,Party_73334,MH34AB73334,3352.376
73335,Party_73335,MH35AB73335,5614.527
73336,Party_73336,MH36AB73336,13781.746
73337,Party_73337,MH37AB73337,7841.706
73338,Party_73338,MH38AB73338,3395.628
73339,Party_73339,MH39AB73339,2949.287
73340,Party_73340,MH40AB73340,7521.426
73341,Party_73341,MH41AB73341,8034.215
73342,Party_73342,MH42AB73342,4841.338
73343,Party_73343,MH43AB73343,4485.014
73344,Party_73344,MH44AB73344,11939.453
73345,Party_73345,MH45AB73345,14098.25
73346,Party_73346,MH46AB73346,14464.49
73347,Party_73347,MH47AB73347,13998.283
73348,Party_73348,MH48AB73348,3379.344
73349,Party_73349,MH49AB73349,4986.726
73350,Party_73350,MH50AB73350,13922.335
73351,Party_73351,MH51AB73351,10914.327
73352,Party_73352,MH52AB73352,7657.279
73353,Party_73353,MH53AB73353,8085.929
73354,Party_73354,MH54AB73354,14907.327
73355,Party_73355,MH55AB73355,13795.347
73356,Party_73356,MH56AB73356,7563.492
73357,Party_73357,MH57AB73357,4230.106
73358,Party_73358,MH58AB73358,4917.198
73359,Party_73359,MH59AB73359,6548.627
73360,Party_73360,MH60AB73360,12066.317
73361,Party_73361,MH61AB73361,6186.847
73362,Party_73362,MH62AB73362,5517.026
73363,Party_73363,MH63AB73363,13119.739
73364,Party_73364,MH64AB73364,13994.512
73365,Party_73365,MH65AB73365,11030.571
73366,Party_73366,MH66AB73366,13477.203
73367,Party_73367,MH67AB73367,5325.629
73368,Party_73368,MH68AB73368,8325.042
73369,Party_73369,MH69AB73369,4056.152
73370,Party_73370,MH70AB73370,5080.562
73371,Party_73371,MH71AB73371,8118.312
73372,Party_73372,MH72AB73372,9743.249
73373,Party_73373,MH73AB73373,9003.872
73374,Party_73374,MH74AB73374,2594.373
73375,Party_73375,MH75AB73375,2757.031
73376,Party_73376,MH76AB73376,10234.696
73377,Party_73377,MH77AB73377,14460.709
73378,Party_73378,MH78AB73378,6933.181
73379,Party_73379,MH79AB73379,5501.272
73380,Party_73380,MH80AB73380,10001.194
73381,Party_73381,MH81AB73381,5118.211
73382,Party_73382,MH82AB73382,3243.489
73383,Party_73383,MH83AB73383,3623.876
73384,Party_73384,MH84AB73384,6442.36
73385,Party_73385,MH85AB73385,10477.28
73386,Party_73386,MH86AB73386,8145.507
73387,Party_73387,MH87AB73387,3442.222
73388,Party_73388,MH88AB73388,9433.72
73389,Party_73389,MH89AB73389,12979.193
73390,Party_73390,MH90AB73390,9137.74
73391,Party_73391,MH91AB73391,4404.095
73392,Party_73392,MH92AB73392,4026.282
73393,Party_73393,MH93AB73393,3487.673
73394,Party_73394,MH94AB73394,8027.934
73395,Party_73395,MH95AB73395,12929.281
73396,Party_73396,MH96AB73396,2046.339
73397,Party_73397,MH97AB73397,10375.171
73398,Party_73398,MH98AB73398,6450.665
73399,Party_73399,MH99AB73399,9948.809
73400,Party_73400,MH00AB73400,13756.322
73401,Party_73401,MH01AB73401,5159.394
73402,Party_73402,MH02AB73402,6180.956
73403,Party_73403,MH03AB73403,4142.501
73404,Party_73404,MH04AB73404,7231.032
73405,Party_73405,MH05AB73405,2323.781
73406,Party_73406,MH06AB73406,3678.829
73407,Party_73407,MH07AB73407,14503.981
73408,Party_73408,MH08AB73408,9980.708
73409,Party_73409,MH09AB73409,8433.245
73410,Party_73410,MH10AB73410,10975.652
73411,Party_73411,MH11AB73411,3855.74
73412,Party_73412,MH12AB73412,3848.912
73413,Party_73413,MH13AB73413,8451.739
73414,Party_73414,MH14AB73414,6005.879
73415,Party_73415,MH15AB73415,8933.365
73416,Party_73416,MH16AB73416,9834.215
73417,Party_73417,MH17AB73417,2543.46
73418,Party_73418,MH18AB73418,8763.727
73419,Party_73419,MH19AB73419,10756.969
73420,Party_73420,MH20AB73420,11598.626
73421,Party_73421,MH21AB73421,11369.224
73422,Party_73422,MH22AB73422,14827.005
73423,Party_73423,MH23AB73423,8863.409
73424,Party_73424,MH24AB73424,2478.831
73425,Party_73425,MH25AB73425,13354.784
73426,Party_73426,MH26AB73426,3524.82
73427,Party_73427,MH27AB73427,7366.231
73428,Party_73428,MH28AB73428,14099.388
73429,Party_73429,MH29AB73429,7501.971
73430,Party_73430,MH30AB73430,3375.408
73431,Party_73431,MH31AB73431,5188.92
73432,Party_73432,MH32AB73432,10968.533
73433,Party_73433,MH33AB73433,12876.982
73434,Party_73434,MH34AB73434,5810.676
73435,Party_73435,MH35AB73435,3088.771
73436,Party_73436,MH36AB73436,12193.763
73437,Party_73437,MH37AB73437,5132.69
73438,Party_73438,MH38AB73438,4422.107
73439,Party_73439,MH39AB73439,4732.102
73440,Party_73440,MH40AB73440,4379.432
73441,Party_73441,MH41AB73441,14109.702
73442,Party_73442,MH42AB73442,10061.744
73443,Party_73443,MH43AB73443,4134.273
73444,Party_73444,MH44AB73444,6292.57
73445,Party_73445,MH45AB73445,2776.715
73446,Party_73446,MH46AB73446,13992.617
73447,Party_73447,MH47AB73447,12737.959
73448,Party_73448,MH48AB73448,10770.726
73449,Party_73449,MH49AB73449,3890.591
73450,Party_73450,MH50AB73450,11390.501
73451,Party_73451,MH51AB73451,10731.612
73452,Party_73452,MH52AB73452,13844.61
73453,Party_73453,MH53AB73453,6312.412
73454,Party_73454,MH54AB73454,3418.616
73455,Party_73455,MH55AB73455,2418.993
73456,Party_73456,MH56AB73456,11535.62
73457,Party_73457,MH57AB73457,2919.494
73458,Party_73458,MH58AB73458,11188.975
73459,Party_73459,MH59AB73459,11974.361
73460,Party_73460,MH60AB73460,8528.213
73461,Party_73461,MH61AB73461,6037.642
73462,Party_73462,MH62AB73462,8967.004
73463,Party_73463,MH63AB73463,11509.193
73464,Party_73464,MH64AB73464,11382.49
73465,Party_73465,MH65AB73465,6489.894
73466,Party_73466,MH66AB73466,13736.161
73467,Party_73467,MH67AB73467,10746.802
73468,Party_73468,MH68AB73468,9273.026
73469,Party_73469,MH69AB73469,12615.299
73470,Party_73470,MH70AB73470,10446.785
73471,Party_73471,MH71AB73471,14242.025
73472,Party_73472,MH72AB73472,7833.487
73473,Party_73473,MH73AB73473,9073.693
73474,Party_73474,MH74AB73474,11623.488
73475,Party_73475,MH75AB73475,7290.445
73476,Party_73476,MH76AB73476,11327.994
73477,Party_73477,MH77AB73477,10341.528
73478,Party_73478,MH78AB73478,4215.538
73479,Party_73479,MH79AB73479,11802.408
73480,Party_73480,MH80AB73480,6778.538
73481,Party_73481,MH81AB73481,5538.757
73482,Party_73482,MH82AB73482,7269.742
73483,Party_73483,MH83AB73483,8204.244
73484,Party_73484,MH84AB73484,9761.822
73485,Party_73485,MH85AB73485,3910.517
73486,Party_73486,MH86AB73486,11359.936
73487,Party_73487,MH87AB73487,2987.421
73488,Party_73488,MH88AB73488,13892.39
73489,Party_73489,MH89AB73489,8233.485
73490,Party_73490,MH90AB73490,12193.04
73491,Party_73491,MH91AB73491,14828.265
73492,Party_73492,MH92AB73492,12622.459
73493,Party_73493,MH93AB73493,4987.088
73494,Party_73494,MH94AB73494,10292.117
73495,Party_73495,MH95AB73495,7013.551
73496,Party_73496,MH96AB73496,8741.773
73497,Party_73497,MH97AB73497,2133.186
73498,Party_73498,MH98AB73498,5450.275
73499,Party_73499,MH99AB73499,2094.781
73500,Party_73500,MH00AB73500,8126.731
73501,Party_73501,MH01AB73501,6291.84
73502,Party_73502,MH02AB73502,7691.659
73503,Party_73503,MH03AB73503,9998.683
73504,Party_73504,MH04AB73504,13284.819
73505,Party_73505,MH05AB73505,13224.119
73506,Party_73506,MH06AB73506,13919.362
73507,Party_73507,MH07AB73507,9058.855
73508,Party_73508,MH08AB73508,13673.773
73509,Party_73509,MH09AB73509,2351.542
73510,Party_73510,MH10AB73510,13877.717
73511,Party_73511,MH11AB73511,5884.739
73512,Party_73512,MH12AB73512,11667.148
73513,Party_73513,MH13AB73513,14337.356
73514,Party_73514,MH14AB73514,5566.326
73515,Party_73515,MH15AB73515,9849.886
73516,Party_73516,MH16AB73516,8126.876
73517,Party_73517,MH17AB73517,3979.835
73518,Party_73518,MH18AB73518,4652.428
73519,Party_73519,MH19AB73519,7272.248
73520,Party_73520,MH20AB73520,2386.59
73521,Party_73521,MH21AB73521,5102.445
73522,Party_73522,MH22AB73522,4961.798
73523,Party_73523,MH23AB73523,3277.422
73524,Party_73524,MH24AB73524,8261.384
73525,Party_73525,MH25AB73525,6784.531
73526,Party_73526,MH26AB73526,4097.917
73527,Party_73527,MH27AB73527,4436.73
73528,Party_73528,MH28AB73528,7554.404
73529,Party_73529,MH29AB73529,13189.543
73530,Party_73530,MH30AB73530,9716.493
73531,Party_73531,MH31AB73531,4447.505
73532,Party_73532,MH32AB73532,7991.991
73533,Party_73533,MH33AB73533,5499.42
73534,Party_73534,MH34AB73534,6393.961
73535,Party_73535,MH35AB73535,12551.781
73536,Party_73536,MH36AB73536,4611.402
73537,Party_73537,MH37AB73537,6190.414
73538,Party_73538,MH38AB73538,14440.892
73539,Party_73539,MH39AB73539,2403.766
73540,Party_73540,MH40AB73540,8909.668
73541,Party_73541,MH41AB73541,10346.821
73542,Party_73542,MH42AB73542,4381.39
73543,Party_73543,MH43AB73543,11640.859
73544,Party_73544,MH44AB73544,12445.786
73545,Party_73545,MH45AB73545,12230.451
73546,Party_73546,MH46AB73546,3846.954
73547,Party_73547,MH47AB73547,10412.853
73548,Party_73548,MH48AB73548,10542.619
73549,Party_73549,MH49AB73549,3762.732
73550,Party_73550,MH50AB73550,8303.691
73551,Party_73551,MH51AB73551,8277.323
73552,Party_73552,MH52AB73552,3565.746
73553,Party_73553,MH53AB73553,4474.389
73554,Party_73554,MH54AB73554,6841.747
73555,Party_73555,MH55AB73555,6949.087
73556,Party_73556,MH56AB73556,11150.672
73557,Party_73557,MH57AB73557,8742.44
73558,Party_73558,MH58AB73558,11499.185
73559,Party_73559,MH59AB73559,14132.014
73560,Party_73560,MH60AB73560,3416.531
73561,Party_73561,MH61AB73561,2698.184
73562,Party_73562,MH62AB73562,4070.855
73563,Party_73563,MH63AB73563,3432.151
73564,Party_73564,MH64AB73564,2159.411
73565,Party_73565,MH65AB73565,13103.77
73566,Party_73566,MH66AB73566,6687.833
73567,Party_73567,MH67AB73567,7810.164
73568,Party_73568,MH68AB73568,14775.291
73569,Party_73569,MH69AB73569,2015.018
73570,Party_73570,MH70AB73570,8048.538
73571,Party_73571,MH71AB73571,9013.563
73572,Party_73572,MH72AB73572,12240.792
73573,Party_73573,MH73AB73573,8830.375
73574,Party_73574,MH74AB73574,7505.794
73575,Party_73575,MH75AB73575,12387.035
73576,Party_73576,MH76AB73576,10990.431
73577,Party_73577,MH77AB73577,3716.263
73578,Party_73578,MH78AB73578,5369.158
73579,Party_73579,MH79AB73579,9014.827
73580,Party_73580,MH80AB73580,5483.681
73581,Party_73581,MH81AB73581,9130.418
73582,Party_73582,MH82AB73582,2790.979
73583,Party_73583,MH83AB73583,2007.742
73584,Party_73584,MH84AB73584,12050.025
73585,Party_73585,MH85AB73585,4120.5
73586,Party_73586,MH86AB73586,4750.163
73587,Party_73587,MH87AB73587,6677.02
73588,Party_73588,MH88AB73588,14190.796
73589,Party_73589,MH89AB73589,11749.126
73590,Party_73590,MH90AB73590,13218.173
73591,Party_73591,MH91AB73591,10680.455
73592,Party_73592,MH92AB73592,14125.312
73593,Party_73593,MH93AB73593,3138.915
73594,Party_73594,MH94AB73594,4298.455
73595,Party_73595,MH95AB73595,3038.065
73596,Party_73596,MH96AB73596,12598.522
73597,Party_73597,MH97AB73597,13918.074
73598,Party_73598,MH98AB73598,7528.507
73599,Party_73599,MH99AB73599,9740.544
73600,Party_73600,MH00AB73600,14207.432
73601,Party_73601,MH01AB73601,11007.253
73602,Party_73602,MH02AB73602,7424.738
73603,Party_73603,MH03AB73603,10796.815
73604,Party_73604,MH04AB73604,13543.177
73605,Party_73605,MH05AB73605,10600.988
73606,Party_73606,MH06AB73606,5555.482
73607,Party_73607,MH07AB73607,5548.908
73608,Party_73608,MH08AB73608,3841.003
73609,Party_73609,MH09AB73609,14110.265
73610,Party_73610,MH10AB73610,7615.444
73611,Party_73611,MH11AB73611,7980.481
73612,Party_73612,MH12AB73612,13120.882
73613,Party_73613,MH13AB73613,2443.761
73614,Party_73614,MH14AB73614,10789.872
73615,Party_73615,MH15AB73615,6984.721
73616,Party_73616,MH16AB73616,9447.169
73617,Party_73617,MH17AB73617,3011.598
73618,Party_73618,MH18AB73618,10362.773
73619,Party_73619,MH19AB73619,14326.181
73620,Party_73620,MH20AB73620,5226.338
73621,Party_73621,MH21AB73621,3025.333
73622,Party_73622,MH22AB73622,9886.287
73623,Party_73623,MH23AB73623,5408.724
73624,Party_73624,MH24AB73624,13324.764
73625,Party_73625,MH25AB73625,8535.255
73626,Party_73626,MH26AB73626,3245.662
73627,Party_73627,MH27AB73627,14890.475
73628,Party_73628,MH28AB73628,12338.168
73629,Party_73629,MH29AB73629,12506.421
73630,Party_73630,MH30AB73630,13393.112
73631,Party_73631,MH31AB73631,5789.612
73632,Party_73632,MH32AB73632,7646.953
73633,Party_73633,MH33AB73633,11606.128
73634,Party_73634,MH34AB73634,3644.611
73635,Party_73635,MH35AB73635,10934.677
73636,Party_73636,MH36AB73636,4249.411
73637,Party_73637,MH37AB73637,13035.375
73638,Party_73638,MH38AB73638,4154.442
73639,Party_73639,MH39AB73639,6506.035
73640,Party_73640,MH40AB73640,10957.687
73641,Party_73641,MH41AB73641,10123.41
73642,Party_73642,MH42AB73642,7875.531
73643,Party_73643,MH43AB73643,8180.064
73644,Party_73644,MH44AB73644,3981.142
73645,Party_73645,MH45AB73645,6595.837
73646,Party_73646,MH46AB73646,14823.21
73647,Party_73647,MH47AB73647,4016.968
73648,Party_73648,MH48AB73648,13011.194
73649,Party_73649,MH49AB73649,10509.887
73650,Party_73650,MH50AB73650,9041.467
73651,Party_73651,MH51AB73651,10992.869
73652,Party_73652,MH52AB73652,11392.007
73653,Party_73653,MH53AB73653,6835.637
73654,Party_73654,MH54AB73654,2675.149
73655,Party_73655,MH55AB73655,14559.889
73656,Party_73656,MH56AB73656,13809.263
73657,Party_73657,MH57AB73657,3013.204
73658,Party_73658,MH58AB73658,6543.211
73659,Party_73659,MH59AB73659,9571.391
73660,Party_73660,MH60AB73660,13084.011
73661,Party_73661,MH61AB73661,14100.21
73662,Party_73662,MH62AB73662,8733.313
73663,Party_73663,MH63AB73663,10388.264
73664,Party_73664,MH64AB73664,5658.82
73665,Party_73665,MH65AB73665,12845.056
73666,Party_73666,MH66AB73666,6111.565
73667,Party_73667,MH67AB73667,3877.655
73668,Party_73668,MH68AB73668,14353.186
73669,Party_73669,MH69AB73669,6772.789
73670,Party_73670,MH70AB73670,9160.612
73671,Party_73671,MH71AB73671,6778.3
73672,Party_73672,MH72AB73672,2284.621
73673,Party_73673,MH73AB73673,4920.945
73674,Party_73674,MH74AB73674,2531.42
73675,Party_73675,MH75AB73675,2571.742
73676,Party_73676,MH76AB73676,10063.477
73677,Party_73677,MH77AB73677,10145.356
73678,Party_73678,MH78AB73678,14288.599
73679,Party_73679,MH79AB73679,10174.939
73680,Party_73680,MH80AB73680,9072.04
73681,Party_73681,MH81AB73681,3493.891
73682,Party_73682,MH82AB73682,6086.59
73683,Party_73683,MH83AB73683,2829.74
73684,Party_73684,MH84AB73684,10747.323
73685,Party_73685,MH85AB73685,12783.763
73686,Party_73686,MH86AB73686,10749.581
73687,Party_73687,MH87AB73687,13363.783
73688,Party_73688,MH88AB73688,13462.807
73689,Party_73689,MH89AB73689,11357.746
73690,Party_73690,MH90AB73690,9266.009
73691,Party_73691,MH91AB73691,11192.856
73692,Party_73692,MH92AB73692,4805.219
73693,Party_73693,MH93AB73693,4965.403
73694,Party_73694,MH94AB73694,14987.036
73695,Party_73695,MH95AB73695,4722.087
73696,Party_73696,MH96AB73696,10009.903
73697,Party_73697,MH97AB73697,14298.442
73698,Party_73698,MH98AB73698,9853.511
73699,Party_73699,MH99AB73699,4858.183
73700,Party_73700,MH00AB73700,3000.479
73701,Party_73701,MH01AB73701,4097.084
73702,Party_73702,MH02AB73702,6066.113
73703,Party_73703,MH03AB73703,4650.576
73704,Party_73704,MH04AB73704,6336.254
73705,Party_73705,MH05AB73705,2462.763
73706,Party_73706,MH06AB73706,6642.317
73707,Party_73707,MH07AB73707,13797.048
73708,Party_73708,MH08AB73708,5149.146
73709,Party_73709,MH09AB73709,2201.957
73710,Party_73710,MH10AB73710,8199.821
73711,Party_73711,MH11AB73711,7735.042
73712,Party_73712,MH12AB73712,2868.982
73713,Party_73713,MH13AB73713,10582.427
73714,Party_73714,MH14AB73714,9889.31
73715,Party_73715,MH15AB73715,8790.065
73716,Party_73716,MH16AB73716,2608.72
73717,Party_73717,MH17AB73717,10606.886
73718,Party_73718,MH18AB73718,3259.954
73719,Party_73719,MH19AB73719,12370.746
73720,Party_73720,MH20AB73720,3367.006
73721,Party_73721,MH21AB73721,12541.805
73722,Party_73722,MH22AB73722,9885.756
73723,Party_73723,MH23AB73723,8954.479
73724,Party_73724,MH24AB73724,8778.507
73725,Party_73725,MH25AB73725,13126.342
73726,Party_73726,MH26AB73726,2101.835
73727,Party_73727,MH27AB73727,4553.146
73728,Party_73728,MH28AB73728,2958.012
73729,Party_73729,MH29AB73729,2665.595
73730,Party_73730,MH30AB73730,4179.353
73731,Party_73731,MH31AB73731,8512.628
73732,Party_73732,MH32AB73732,10361.746
73733,Party_73733,MH33AB73733,11916.051
73734,Party_73734,MH34AB73734,7077.265
73735,Party_73735,MH35AB73735,2613.616
73736,Party_73736,MH36AB73736,7029.072
73737,Party_73737,MH37AB73737,13245.171
73738,Party_73738,MH38AB73738,9043.163
73739,Party_73739,MH39AB73739,9393.086
73740,Party_73740,MH40AB73740,5413.438
73741,Party_73741,MH41AB73741,6768.841
73742,Party_73742,MH42AB73742,3784.482
73743,Party_73743,MH43AB73743,11277.33
73744,Party_73744,MH44AB73744,10060.825
73745,Party_73745,MH45AB73745,5592.521
73746,Party_73746,MH46AB73746,12152.471
73747,Party_73747,MH47AB73747,8740.702
73748,Party_73748,MH48AB73748,5118.419
73749,Party_73749,MH49AB73749,4445.663
73750,Party_73750,MH50AB73750,11357.908
73751,Party_73751,MH51AB73751,3945.231
73752,Party_73752,MH52AB73752,13667.158
73753,Party_73753,MH53AB73753,8291.84
73754,Party_73754,MH54AB73754,4739.781
73755,Party_73755,MH55AB73755,3016.523
73756,Party_73756,MH56AB73756,6465.052
73757,Party_73757,MH57AB73757,11099.724
73758,Party_73758,MH58AB73758,10500.074
73759,Party_73759,MH59AB73759,8879.227
73760,Party_73760,MH60AB73760,5123.42
73761,Party_73761,MH61AB73761,8753.98
73762,Party_73762,MH62AB73762,9057.324
73763,Party_73763,MH63AB73763,5484.615
73764,Party_73764,MH64AB73764,8622.999
73765,Party_73765,MH65AB73765,11475.593
73766,Party_73766,MH66AB73766,2040.884
73767,Party_73767,MH67AB73767,4756.818
73768,Party_73768,MH68AB73768,2581.469
73769,Party_73769,MH69AB73769,7332.651
73770,Party_73770,MH70AB73770,14028.149
73771,Party_73771,MH71AB73771,6453.26
73772,Party_73772,MH72AB73772,5216.948
73773,Party_73773,MH73AB73773,14939.45
73774,Party_73774,MH74AB73774,11057.634
73775,Party_73775,MH75AB73775,10121.873
73776,Party_73776,MH76AB73776,8892.914
73777,Party_73777,MH77AB73777,14417.422
73778,Party_73778,MH78AB73778,10993.093
73779,Party_73779,MH79AB73779,3488.369
73780,Party_73780,MH80AB73780,3878.01
73781,Party_73781,MH81AB73781,14344.928
73782,Party_73782,MH82AB73782,2511.334
73783,Party_73783,MH83AB73783,11005.079
73784,Party_73784,MH84AB73784,13563.37
73785,Party_73785,MH85AB73785,2418.412
73786,Party_73786,MH86AB73786,4624.777
73787,Party_73787,MH87AB73787,7172.448
73788,Party_73788,MH88AB73788,13831.451
73789,Party_73789,MH89AB73789,10706.901
73790,Party_73790,MH90AB73790,13080.021
73791,Party_73791,MH91AB73791,4654.512
73792,Party_73792,MH92AB73792,6633.941
73793,Party_73793,MH93AB73793,6666.543
73794,Party_73794,MH94AB73794,3880.086
73795,Party_73795,MH95AB73795,4666.115
73796,Party_73796,MH96AB73796,11192.947
73797,Party_73797,MH97AB73797,11194.816
73798,Party_73798,MH98AB73798,7642.273
73799,Party_73799,MH99AB73799,14000.01
73800,Party_73800,MH00AB73800,8170.371
73801,Party_73801,MH01AB73801,10913.236
73802,Party_73802,MH02AB73802,2258.776
73803,Party_73803,MH03AB73803,6479.744
73804,Party_73804,MH04AB73804,9912.934
73805,Party_73805,MH05AB73805,5680.453
73806,Party_73806,MH06AB73806,4269.98
73807,Party_73807,MH07AB73807,13529.429
73808,Party_73808,MH08AB73808,2547.368
73809,Party_73809,MH09AB73809,12838.106
73810,Party_73810,MH10AB73810,14453.551
73811,Party_73811,MH11AB73811,10074.655
73812,Party_73812,MH12AB73812,8418.695
73813,Party_73813,MH13AB73813,12990.435
73814,Party_73814,MH14AB73814,13146.011
73815,Party_73815,MH15AB73815,3075.522
73816,Party_73816,MH16AB73816,8777.102
73817,Party_73817,MH17AB73817,10713.218
73818,Party_73818,MH18AB73818,4753.719
73819,Party_73819,MH19AB73819,4297.682
73820,Party_73820,MH20AB73820,10458.58
73821,Party_73821,MH21AB73821,12062.887
73822,Party_73822,MH22AB73822,12977.264
73823,Party_73823,MH23AB73823,11144.209
73824,Party_73824,MH24AB73824,4282.007
73825,Party_73825,MH25AB73825,10582.949
73826,Party_73826,MH26AB73826,4077.607
73827,Party_73827,MH27AB73827,7205.748
73828,Party_73828,MH28AB73828,12190.372
73829,Party_73829,MH29AB73829,8290.438
73830,Party_73830,MH30AB73830,2488.493
73831,Party_73831,MH31AB73831,2046.573
73832,Party_73832,MH32AB73832,7099.341
73833,Party_73833,MH33AB73833,8009.313
73834,Party_73834,MH34AB73834,11900.563
73835,Party_73835,MH35AB73835,9276.398
73836,Party_73836,MH36AB73836,3485.704
73837,Party_73837,MH37AB73837,10991.438
73838,Party_73838,MH38AB73838,6645.542
73839,Party_73839,MH39AB73839,10985.759
73840,Party_73840,MH40AB73840,10504.686
73841,Party_73841,MH41AB73841,3769.383
73842,Party_73842,MH42AB73842,3747.97
73843,Party_73843,MH43AB73843,10217.948
73844,Party_73844,MH44AB73844,5452.967
73845,Party_73845,MH45AB73845,7055.391
73846,Party_73846,MH46AB73846,4724.292
73847,Party_73847,MH47AB73847,14328.763
73848,Party_73848,MH48AB73848,12045.719
73849,Party_73849,MH49AB73849,12203.204
73850,Party_73850,MH50AB73850,3785.629
73851,Party_73851,MH51AB73851,5958.183
73852,Party_73852,MH52AB73852,4755.513
73853,Party_73853,MH53AB73853,3627.732
73854,Party_73854,MH54AB73854,4391.327
73855,Party_73855,MH55AB73855,7883.345
73856,Party_73856,MH56AB73856,5832.085
73857,Party_73857,MH57AB73857,13365.649
73858,Party_73858,MH58AB73858,10854.627
73859,Party_73859,MH59AB73859,11688.039
73860,Party_73860,MH60AB73860,6726.312
73861,Party_73861,MH61AB73861,6972.364
73862,Party_73862,MH62AB73862,6618.724
73863,Party_73863,MH63AB73863,7818.264
73864,Party_73864,MH64AB73864,8767.488
73865,Party_73865,MH65AB73865,13451.207
73866,Party_73866,MH66AB73866,13531.603
73867,Party_73867,MH67AB73867,12834.801
73868,Party_73868,MH68AB73868,12336.827
73869,Party_73869,MH69AB73869,5392.439
73870,Party_73870,MH70AB73870,5015.739
73871,Party_73871,MH71AB73871,5073.202
73872,Party_73872,MH72AB73872,2818.912
73873,Party_73873,MH73AB73873,4173.182
73874,Party_73874,MH74AB73874,10973.76
73875,Party_73875,MH75AB73875,11328.232
73876,Party_73876,MH76AB73876,10247.404
73877,Party_73877,MH77AB73877,7972.978
73878,Party_73878,MH78AB73878,3775.649
73879,Party_73879,MH79AB73879,7585.312
73880,Party_73880,MH80AB73880,2362.021
73881,Party_73881,MH81AB73881,4143.288
73882,Party_73882,MH82AB73882,6547.754
73883,Party_73883,MH83AB73883,7412.047
73884,Party_73884,MH84AB73884,13471.387
73885,Party_73885,MH85AB73885,11489.381
73886,Party_73886,MH86AB73886,2225.07
73887,Party_73887,MH87AB73887,8816.191
73888,Party_73888,MH88AB73888,11102.072
73889,Party_73889,MH89AB73889,9478.287
73890,Party_73890,MH90AB73890,6364.443
73891,Party_73891,MH91AB73891,12074.949
73892,Party_73892,MH92AB73892,7212.381
73893,Party_73893,MH93AB73893,9129.39
73894,Party_73894,MH94AB73894,13530.841
73895,Party_73895,MH95AB73895,11230.255
73896,Party_73896,MH96AB73896,5251.29
73897,Party_73897,MH97AB73897,8661.32
73898,Party_73898,MH98AB73898,9100.833
73899,Party_73899,MH99AB73899,8519.535
73900,Party_73900,MH00AB73900,12133.897
73901,Party_73901,MH01AB73901,4147.737
73902,Party_73902,MH02AB73902,2174.535
73903,Party_73903,MH03AB73903,8900.064
73904,Party_73904,MH04AB73904,5661.237
73905,Party_73905,MH05AB73905,11243.993
73906,Party_73906,MH06AB73906,6279.317
73907,Party_73907,MH07AB73907,5678.428
73908,Party_73908,MH08AB73908,13755.061
73909,Party_73909,MH09AB73909,10563.428
73910,Party_73910,MH10AB73910,10733.51
73911,Party_73911,MH11AB73911,8721.708
73912,Party_73912,MH12AB73912,6493.376
73913,Party_73913,MH13AB73913,4105.289
73914,Party_73914,MH14AB73914,14005.5
73915,Party_73915,MH15AB73915,5504.334
73916,Party_73916,MH16AB73916,11486.314
73917,Party_73917,MH17AB73917,9109.487
73918,Party_73918,MH18AB73918,4204.285
73919,Party_73919,MH19AB73919,10987.065
73920,Party_73920,MH20AB73920,10663.48
73921,Party_73921,MH21AB73921,14405.095
73922,Party_73922,MH22AB73922,9628.221
73923,Party_73923,MH23AB73923,3493.336
73924,Party_73924,MH24AB73924,3188.883
73925,Party_73925,MH25AB73925,3326.683
73926,Party_73926,MH26AB73926,6987.582
